Milliseconds,Weight (grams)
51163,-0.4451045
51174,0.06358636
51185,-0.1453403
51197,-0.5359422
51208,0.08175388
51220,0.4087695
51231,0.2180104
51243,0.3633506
51254,-1.099136
51323,0.6086123
51334,0.04541883
51345,-0.6631149
51357,-0.7539526
51368,-0.4814395
51380,-1.126387
51391,-0.9356278
51402,0.1362565
51414,0.6267798
51425,0.2361779
51490,0.77212
51494,0.03633506
51505,0.3996857
51517,0.6631149
51528,0.06358636
51540,-0.69945
51551,-0.03633506
51562,-0.7630363
51574,-0.4541883
51585,-0.2361779
51692,-0.4996071
51700,-1.153638
51711,0.1453403
51723,-0.5541097
51734,-0.3633506
51745,0.07267013
51757,-0.3451831
51768,-0.5086909
51780,-0.3633506
51791,0.8447903
51837,0.6449473
51848,0.3633506
51860,-0.3542669
51871,0.1271727
51883,0.1453403
51894,1.135471
51905,0.4360208
51921,-1.371649
51928,-0.3179318
51940,-0.05450259
51987,0.1180889
51997,0.1725916
52008,-0.4178532
52020,-0.09992142
52031,-0.05450259
52043,0.1635078
52054,0.1271727
52065,0.09083766
52077,-0.3270155
52088,0.04541883
52139,-0.7902876
52145,-1.344397
52157,-0.3360993
52168,-0.2270941
52180,-1.153638
52191,-0.8175389
52203,-0.617696
52214,-0.2634292
52225,0.03633506
52237,-0.308848
52285,-0.9447116
52294,-0.308848
52305,-0.6631149
52317,-0.5268584
52328,0.9174603
52340,-0.3270155
52351,-0.1635078
52363,-0.3633506
52374,-0.2634292
52385,0.2543454
52439,-0.9174603
52442,-1.026466
52454,-0.6540311
52465,-0.8992928
52477,-0.1816753
52488,0.2180104
52500,-0.09992142
52513,0.1090052
52523,0.5995286
52534,0.3270155
52587,-0.1453403
52591,0.0
52603,0.8266227
52614,1.135471
52625,0.2543454
52637,-0.1453403
52648,-0.5904448
52660,-0.2634292
52671,-0.4905233
52682,-1.68958
52734,-0.1725916
52740,-0.009083766
52751,0.4723558
52763,-0.2634292
52774,-0.2452617
52785,-0.4178532
52797,-1.071884
52808,-1.044633
52820,0.07267013
52831,0.3360993
52999,1.153638
53003,0.9719629
53014,0.09992142
53025,0.6267798
53037,0.4360208
53048,0.9628791
53060,0.6267798
53071,0.0
53082,0.0
53094,0.1362565
53147,-0.1362565
53151,0.5631934
53162,0.3270155
53174,0.2452617
53185,0.3633506
53197,0.2543454
53208,0.4178532
53220,-0.2543454
53234,-1.32623
53243,-0.3815182
53297,-0.2270941
53300,-0.3270155
53311,-0.308848
53323,-0.6903662
53334,-1.32623
53345,0.1090052
53357,0.272513
53368,-0.5450259
53380,-0.735785
53391,-0.3179318
53443,-0.3451831
53448,-0.06358636
53460,-0.3815182
53471,-0.3724344
53483,0.009083766
53494,-0.1453403
53505,0.1998428
53517,-0.5268584
53528,-1.053717
53540,0.2906805
53597,-0.9810467
53608,0.1180889
53620,1.017382
53631,-0.4451045
53643,-0.1453403
53654,0.4723558
53665,0.5995286
53677,0.8629578
53688,0.4541883
53700,0.4996071
53755,-0.308848
53757,-0.426937
53768,-0.6721987
53780,-0.4814395
53791,0.272513
53803,0.5177746
53814,-0.2089266
53825,-1.289895
53837,-0.4905233
53848,-0.1907591
53905,0.2815967
53917,-1.008298
53928,-0.7993713
53940,-0.5359422
53951,-0.7448688
53963,-1.734999
53974,-1.317146
53985,0.2815967
53997,0.08175388
54008,0.1635078
54068,-1.180889
54077,-0.6631149
54088,0.2180104
54100,0.8175389
54111,-0.2452617
54123,-0.7630363
54134,-0.426937
54145,0.6086123
54157,1.271727
54168,0.5086909
54230,-0.04541883
54237,-0.2089266
54248,-0.3270155
54260,-0.7539526
54271,-0.8447903
54283,-0.3815182
54294,-0.5268584
54305,-1.035549
54317,-0.5177746
54328,-0.5631934
54391,-0.7267013
54397,-0.2815967
54408,-0.8266227
54420,-0.3360993
54431,-0.9265441
54443,-1.671413
54454,-1.444319
54465,-1.153638
54479,0.4451045
54488,0.03633506
54550,-0.9537953
54557,0.09992142
54568,0.07267013
54580,-0.1453403
54591,0.581361
54602,0.1362565
54614,-1.707748
54625,-1.162722
54637,0.2452617
54648,0.1907591
54710,0.1180889
54717,-0.5268584
54728,-0.2452617
54740,-0.1998428
54751,0.7902876
54763,0.3179318
54774,-0.08175388
54785,0.3270155
54797,-0.4996071
54808,-0.2543454
54870,-0.1180889
54877,0.09992142
54888,-0.2634292
54900,0.01816753
54911,-0.5450259
54922,-0.3360993
54934,-0.5450259
54945,-0.3724344
54957,-0.3996857
54968,-1.008298
55142,-0.8629578
55151,-0.1180889
55162,-1.017382
55174,-0.9719629
55185,-0.7993713
55197,-0.617696
55208,-1.389816
55220,-1.044633
55231,-0.581361
55243,-1.117303
55306,-1.480654
55311,-1.25356
55322,-1.099136
55334,-1.280811
55345,-2.016596
55357,-1.562408
55368,-1.053717
55380,-1.3989
55391,-1.562408
55402,-1.571491
55470,-1.062801
55471,-0.6903662
55482,0.4996071
55494,-1.017382
55505,-1.816753
55517,-2.398114
55528,-2.016596
55540,-1.707748
55551,-1.498821
55562,-1.298978
55628,-2.343611
55631,-2.697878
55642,-2.02568
55654,-1.934842
55665,-3.033978
55677,-3.315574
55688,-2.579789
55700,-2.961308
55711,-2.961308
55722,-2.852302
55824,-0.6449473
55826,-0.2361779
55837,-0.9083766
55848,-2.779632
55860,-2.134685
55871,-1.780418
55882,-2.425365
55894,-3.706176
55905,-3.16115
55921,-3.71526
55969,-2.161936
55974,-1.635078
55985,0.1635078
55997,-0.308848
56008,1.026466
56020,2.080182
56031,2.861386
56042,2.534371
56054,2.307276
56065,2.38903
